session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
e1314ij0,28,hr3amvhu,0,,InitializeParticipant,1754606088,1,0,0
e1314ij0,17,flvbefk9,4,presurvey,Training,1754606089,1,0,0
e1314ij0,27,tezgoeuz,2,presurvey,Demographics,1754606095,1,0,0
e1314ij0,25,1astlv3l,4,presurvey,Training,1754606121,1,0,0
e1314ij0,28,hr3amvhu,1,presurvey,Introduction,1754606135,1,0,0
e1314ij0,26,5elsyp1y,2,presurvey,Demographics,1754606149,1,0,0
e1314ij0,28,hr3amvhu,2,presurvey,Demographics,1754606154,1,0,0
e1314ij0,26,5elsyp1y,3,presurvey,NeighborhoodInstruction,1754606218,1,0,0
e1314ij0,17,flvbefk9,5,presurvey,TrainingNeighbor_1,1754606250,1,0,0
e1314ij0,28,hr3amvhu,3,presurvey,NeighborhoodInstruction,1754606265,1,0,0
e1314ij0,27,tezgoeuz,3,presurvey,NeighborhoodInstruction,1754606274,1,0,0
