session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
19yrypoq,6,okdapvou,92,mock,DiscussionGRPWaitPage,1755898589,14,0,1
19yrypoq,28,9mdbdt4y,95,mock,Discussion,1755898593,14,0,0
19yrypoq,30,60w3o5nq,95,mock,Discussion,1755898593,14,0,0
19yrypoq,8,u0oh5ww3,95,mock,Discussion,1755898594,14,0,0
19yrypoq,6,okdapvou,95,mock,Discussion,1755898595,14,0,0
19yrypoq,26,o33shhic,95,mock,Discussion,1755898598,14,0,0
19yrypoq,23,rg1i9b6i,95,mock,Discussion,1755898610,14,0,0
19yrypoq,15,w2j0qzso,95,mock,Discussion,1755898621,14,1,0
19yrypoq,11,fuvncn2j,95,mock,Discussion,1755898628,14,1,0
19yrypoq,26,o33shhic,98,mock,DiscussionGRPWaitPage,1755898628,15,0,1
19yrypoq,30,60w3o5nq,98,mock,DiscussionGRPWaitPage,1755898628,15,0,1
19yrypoq,23,rg1i9b6i,98,mock,DiscussionGRPWaitPage,1755898628,15,0,1
19yrypoq,28,9mdbdt4y,98,mock,DiscussionGRPWaitPage,1755898628,15,0,1
19yrypoq,8,u0oh5ww3,98,mock,DiscussionGRPWaitPage,1755898628,15,0,1
19yrypoq,11,fuvncn2j,98,mock,DiscussionGRPWaitPage,1755898628,15,0,1
19yrypoq,15,w2j0qzso,98,mock,DiscussionGRPWaitPage,1755898628,15,0,1
19yrypoq,6,okdapvou,98,mock,DiscussionGRPWaitPage,1755898628,15,0,1
19yrypoq,28,9mdbdt4y,101,mock,Discussion,1755898632,15,0,0
19yrypoq,30,60w3o5nq,101,mock,Discussion,1755898632,15,0,0
19yrypoq,8,u0oh5ww3,101,mock,Discussion,1755898634,15,0,0
19yrypoq,23,rg1i9b6i,101,mock,Discussion,1755898634,15,0,0
19yrypoq,6,okdapvou,101,mock,Discussion,1755898634,15,0,0
19yrypoq,26,o33shhic,101,mock,Discussion,1755898634,15,0,0
19yrypoq,15,w2j0qzso,101,mock,Discussion,1755898662,15,1,0
19yrypoq,11,fuvncn2j,101,mock,Discussion,1755898667,15,1,0
19yrypoq,8,u0oh5ww3,104,mock,DiscussionGRPWaitPage,1755898668,16,0,1
19yrypoq,11,fuvncn2j,104,mock,DiscussionGRPWaitPage,1755898668,16,0,1
19yrypoq,15,w2j0qzso,104,mock,DiscussionGRPWaitPage,1755898668,16,0,1
19yrypoq,30,60w3o5nq,104,mock,DiscussionGRPWaitPage,1755898668,16,0,1
19yrypoq,6,okdapvou,104,mock,DiscussionGRPWaitPage,1755898668,16,0,1
19yrypoq,23,rg1i9b6i,104,mock,DiscussionGRPWaitPage,1755898668,16,0,1
19yrypoq,26,o33shhic,104,mock,DiscussionGRPWaitPage,1755898668,16,0,1
19yrypoq,28,9mdbdt4y,104,mock,DiscussionGRPWaitPage,1755898668,16,0,1
19yrypoq,30,60w3o5nq,107,mock,Discussion,1755898671,16,0,0
19yrypoq,28,9mdbdt4y,107,mock,Discussion,1755898672,16,0,0
19yrypoq,23,rg1i9b6i,107,mock,Discussion,1755898674,16,0,0
19yrypoq,6,okdapvou,107,mock,Discussion,1755898675,16,0,0
19yrypoq,8,u0oh5ww3,107,mock,Discussion,1755898678,16,0,0
19yrypoq,26,o33shhic,107,mock,Discussion,1755898680,16,0,0
19yrypoq,11,fuvncn2j,107,mock,Discussion,1755898704,16,1,0
19yrypoq,15,w2j0qzso,107,mock,Discussion,1755898707,16,1,0
19yrypoq,6,okdapvou,110,mock,DiscussionGRPWaitPage,1755898707,17,0,1
19yrypoq,8,u0oh5ww3,110,mock,DiscussionGRPWaitPage,1755898707,17,0,1
